feature_source,feature_num_vertices,feature_num_edges,feature_largest_dist,feature_average_dist,feature_mean_degree,feature_std_deviation_degree,feature_clustering_coef,feature_energy,feature_std_devi_eig_adj,feature_small_eig_adj,feature_sec_small_eig_adj,feature_large_eig_adj,feature_sec_large_eig_adj,feature_gap_eig_adj,feature_connectivity,feature_small_nonzero_eig_lap,feature_sec_small_nonzero_eig_lap,feature_large_eig_lap,feature_sec_large_eig_lap,feature_gap_eig_lap
le450_5d.col,450,9757,3.0,2.026222222222222,43.364444444444445,6.580143718645109,0.0011752969561989607,5.079458571890666,6.585168520580518,-22.70061107031118,-18.699529135662647,44.375706819908345,17.866806933302936,26.50889988660541,23.785880578207184,23.785880578207184,23.861181073927547,72.58662362935394,69.38854476872005,48.80074305114675
miles500.col,128,2340,9.0,3.8690185546875,36.5625,19.39223024177467,0.017783909823772027,2.4003610597148004,4.275657844121772,-6.2012379437842675,-5.280680557803795,28.82571281616053,19.0438999769901,9.781812839170428,5.388779195666818,4.659015970739638,5.388779195666818,76.98850512705022,75.09954289299114,72.32948915631059
R75_9g.col,75,2513,2.0,1.9733333333333334,67.01333333333334,2.2597541655872417,0.7422880414661237,3.0848833973611955,8.186167194318315,-5.629982079534092,-5.278749945492273,67.08876438016608,4.548769525924586,62.5399948542415,59.38729404720746,59.38729404720746,60.86017912604078,72.99082598016912,72.80839618900777,13.603531932961658
homer.col,561,3258,9.0,3.3317154692089597,11.614973262032086,20.39908574305679,0.00010157990664146614,1.329204019755977,2.409502214650216,-8.685916824555449,-8.036261186775038,22.57369569702648,11.80211840589291,10.77157729113357,0.0,0.9999999999999887,0.9999999999999901,198.5895321841289,154.63642927052675,197.5895321841289
R75_1g.col,70,251,4.0,2.4771428571428573,7.171428571428572,2.1244927365738633,0.0010047497259773476,2.205566018513077,2.677952309401452,-5.168474685437984,-4.616013088048163,7.851866191103925,4.692119898366479,3.159746292737446,1.6057398620606647,1.6057398620606647,1.710663079277552,14.494819801441619,13.885946686473288,12.889079939380954
anna.col,138,986,5.0,2.485192186515438,14.289855072463768,20.857766390953174,0.0021981817163552186,1.5670718738952278,2.672999726193757,-8.282824197982839,-6.410337422743169,17.685556488502534,8.822616770290264,8.862939718212271,1.8301468326647805,1.5706053867474736,1.8301468326647805,142.5623028520534,100.70089336793704,140.99169746530592
le450_15d.col,450,16750,3.0,1.9974123456790123,74.44444444444444,21.212947362459303,0.007846139569413511,6.317558984807467,8.628119403696527,-14.171389248683377,-13.565105031821576,80.68630785400318,24.132775261746428,56.553532592256744,17.48770374876488,17.48770374876488,18.647407452398735,140.0614100567897,137.11692193792283,122.57370630802481
1-FullIns_4.col,93,593,3.0,2.4190079778009017,12.75268817204301,5.523470768716972,0.0009170352788866113,2.262724300094743,3.571090613810165,-12.306679358255199,-11.322946518308546,14.639341531662883,8.130710338912898,6.508631192749984,4.175376341758129,4.175376341758129,4.600025768336887,35.82559103073451,33.000000000000064,31.650214688976376
DSJC1000.5.col,1000,249826,2.0,1.998,499.652,15.799458724905735,0.1251330769647403,13.901713904545105,22.352896903980962,-31.71900976149763,-31.58676596152366,500.1507111816435,30.96472692403076,469.18598425761274,442.03255790045364,442.03255790045364,443.6149147668193,556.9046784661156,552.3728533663581,114.87212056566193
DSJC250.9.col,250,27897,2.0,1.992,223.176,4.594891075966872,0.7199214924212981,4.996964353478871,14.939076276664508,-10.458464316349783,-10.000088394802408,223.26991825155199,8.524652180568381,214.7452660709836,205.52989488889366,205.52989488889366,208.82025480719923,236.55441645889573,236.40788057369278,31.024521570002065
DSJC125.5gb.col,125,3891,2.0,1.984,62.256,5.282278296341456,0.1267002360346184,5.2024443737815425,7.89024714441823,-11.167313767636482,-10.517997159000764,62.70380668631552,10.480758476984898,52.22304820933062,47.614004925907224,47.614004925907224,48.49530226297993,78.64522966458068,77.83394445436048,31.03122473867346
r250.1.col,250,867,20.0,8.193696,6.936,2.688476148304091,0.00047026816945200156,1.9293896596764293,2.633628675421045,-3.6774639675498944,-3.6008584699652166,10.227563255971493,9.656556471482553,0.5710067844889402,0.03411860431683405,0.03411860431683405,0.05297758619319379,15.153728464425976,14.994390356474439,15.119609860109142
mug100_25.col,100,166,15.0,6.9144,3.32,0.46647615158762396,0.0002659245516388374,1.591139923555998,1.8220867158288607,-2.8811647916643994,-2.6665945157463,3.41617117438761,3.3530834827562384,0.06308769163137162,0.02325111838422758,0.02325111838422758,0.03576412779118862,6.674452234563045,6.414695300852616,6.651201116178817
flat300_26_0.col,300,21633,2.0,1.9933333333333334,144.22,6.198247064022753,0.11209153554353438,7.823800538219809,12.009163168181209,-17.02356599556426,-16.696025947711014,144.48744362892725,16.586714102816803,127.90072952611045,119.22252731527861,119.22252731527861,119.8244263709094,164.9709219337556,164.66866012149305,45.74839461847698
inithx.i.2.col,645,13979,3.0,1.9958645180140697,43.345736434108524,73.72214650240986,0.003456483886627598,1.742057970685599,6.583747901773633,-72.89279992837655,-55.310499124349526,100.193333519887,77.03332180438511,23.160011715501895,0.0,5.27190506928757,18.067604414282517,543.4449580326662,542.0000000000003,538.1730529633787
wap07a.col,1809,103368,4.0,2.200331797189961,114.28192371475953,54.2855512250788,0.001701848137128918,5.159966528992449,10.690272387304278,-21.320860226313854,-19.646228339269385,144.84901789878342,95.1570141371808,49.69200376160262,11.957593235608147,11.957593235608147,12.753426942834665,299.78378155849924,293.67111648230076,287.8261883228911
flat300_28_0.col,300,21695,2.0,1.9933333333333334,144.63333333333333,6.390009563547008,0.11290520975960136,7.806438199335251,12.026359936960706,-17.3085507883127,-17.053105388943,144.91445335230597,16.796654046235226,128.11779930607074,122.92400992230228,122.92400992230228,123.62550972805475,167.07173663165918,166.40174645987497,44.1477267093569
2-FullIns_5.col,852,12201,4.0,2.6412996759902136,28.640845070422536,20.429889804106182,1.0514458841248221e-05,2.9897369480334275,5.35171421793266,-35.1685438259687,-31.993081536074428,39.12354124825235,26.5753136700072,12.54822757824515,5.065823537055319,5.065823537055319,6.457644454891754,217.77220509726124,217.27696960293443,212.70638156020593
mulsol.i.3.col,184,3916,3.0,1.9887736908142375,42.56521739130435,30.973798305575638,0.040697719956451245,2.1157137342789767,6.524202433348041,-32.05312004117564,-21.14791525842866,57.13159945103608,46.86937858209405,10.26222086894203,0.0,5.583425580962569,17.999999999999943,159.50540836552284,157.99999999999952,153.92198278456027
R100_9g.col,100,4438,2.0,1.98,88.76,3.1752795152553106,0.7208225108225108,3.4759888134149857,9.421252570651115,-6.717808224125633,-6.331915815988687,88.87117136697597,5.127611378488476,83.74355998848749,79.86765015024757,79.86765015024757,80.51435402025524,97.49209630616053,97.33040249179312,17.624446155912963
r250.1c.col,250,30227,2.0,1.992,241.816,2.636312576308052,0.9154298484259619,2.7182028700079157,15.550434077542633,-11.477798205756471,-10.679006908130432,241.84415778020136,2.456102625719949,239.3880551544814,233.7725671452432,233.7725671452432,234.65677121362634,250.00000000000028,249.96810608355906,16.227432854757097
myciel7.col,191,2360,3.0,2.118911214056632,24.712041884816752,16.602712562021118,0.0,2.7705857668813922,4.971120787590744,-19.37484695919908,-18.02120065291333,31.18862551060514,8.298441343331461,22.890184167273677,6.809063765698035,6.809063765698035,6.945310078700096,96.69094048531608,95.15080301312122,89.88187671961805
R75_5gb.col,75,1407,2.0,1.9733333333333334,37.52,4.047583641301726,0.1299666790077749,4.119979699575688,6.125357132445421,-8.484074495484972,-7.92218510262675,37.95641000305811,7.4760987327002155,30.480311270357895,26.05047343434164,26.05047343434164,27.07614638214983,50.881099143773845,49.55859112461369,24.830625709432205
DSJC500.9.col,500,112437,2.0,1.996,449.748,6.35928423645303,0.7321129970784943,6.5725239429293065,21.207262906843987,-14.233868643231087,-14.063725724528465,449.83756278338626,12.031329118556854,437.8062336648294,427.3529232589997,427.3529232589997,429.2086318683417,473.28054479845423,471.50405627472327,45.92762153945455
R75_5g.col,75,1407,2.0,1.9733333333333334,37.52,4.047583641301726,0.1299666790077749,4.119979699575688,6.125357132445421,-8.484074495484972,-7.92218510262675,37.95641000305811,7.4760987327002155,30.480311270357895,26.05047343434164,26.05047343434164,27.07614638214983,50.881099143773845,49.55859112461369,24.830625709432205
flat1000_60_0.col,1000,245830,2.0,1.998,491.66,11.405454835297013,0.11917765260250231,13.905724665303278,22.173407496368277,-31.66515513221273,-31.447558192569428,491.92410410401305,31.435504695323996,460.4885994086891,448.72974593399704,448.72974593399704,449.82399618585043,534.0282497488771,532.9272943615457,85.29850381488006
5-FullIns_3.col,154,792,4.0,2.787991229549671,10.285714285714286,5.923444818327419,0.0003417634996582365,2.2034674980697924,3.207134902949101,-13.083512916552786,-10.41939859589691,14.13174561121896,11.755215567303887,2.376530043915073,1.0180601247341112,1.0180601247341112,1.7952319073511802,31.542624760142793,30.315287461171803,30.52456463540868
queen8_12.col,96,2736,2.0,1.9791666666666667,57.0,4.58257569495584,0.03407054871220605,4.283153253022574,5.3385391260156565,-4.000000000000005,-4.000000000000004,28.74219193793413,11.054404535124373,17.687787402809757,42.195403781146915,28.247821388350793,42.195403781146915,67.99999999999976,67.41599815801615,39.752178611648965
queen8_8gb.col,64,1456,2.0,1.96875,45.5,3.7080992435478315,0.05165130568356375,3.836639403555127,4.769696007084731,-4.000000000000005,-4.000000000000003,22.93602213622119,7.596872438628652,15.33914969759254,35.580708284826834,22.581188584628094,35.580708284826834,56.541798296626766,56.26911050841531,33.96060971199867
myciel3.col,11,20,3.0,2.1487603305785123,3.6363636363636362,0.642824346533225,0.0,1.5821022034029861,1.9069251784911843,-2.701562118716424,-2.618033988749896,3.7015621187164234,1.000000000000001,2.7015621187164225,2.2277771042343804,2.2277771042343804,2.227777104234382,6.732050807568882,6.390256884515516,4.504273703334501
le450_25c.col,450,17343,3.0,2.0063703703703704,77.08,29.17476535181274,0.011154682362922897,5.823900442137763,8.779521627059198,-11.03255993900356,-10.97777539575756,88.43461351910543,31.06051473720138,57.374098781904046,6.916597358265765,6.916597358265765,7.887424548952863,180.42783776241419,163.60847723817477,173.51124040414842
1-Insertions_4.col,67,232,3.0,2.598351525952328,6.925373134328358,2.6894677542348933,0.0,1.9230061349158212,2.6316103690190102,-6.49106148904289,-6.239682497634713,7.559826139753204,4.533844373138559,3.0259817666146445,2.1131806675851053,2.1131806675851053,2.301426075799997,23.273325438021892,16.386961229269662,21.160144770436787
queen13_13.col,169,6656,2.0,1.9881656804733727,78.76923076923077,6.091996884068718,0.018951108771468054,5.0216004027898045,6.275716324421889,-4.0000000000000195,-4.00000000000001,39.69652658066333,14.814579456707634,24.881947123955698,59.824611484177,39.09552683240694,59.824611484177,98.09846800919766,95.33225671109489,59.00294117679072
school1_nsh.col,352,14612,5.0,2.072106935244018,83.02272727272727,35.12436582175065,0.03173881673881674,5.026342782841799,9.111680814906084,-18.54845787208141,-14.659347762586819,98.41713958096179,63.20163309848998,35.21550648247181,-7.494386651843983e-14,0.7604259521474278,1.5328037381743382,233.1694365938085,229.18248442956315,232.4090106416611
inithx.i.1.col,864,18707,3.0,1.993600438996537,43.30324074074074,72.73802363338031,0.0031521026252719505,1.3934462400793242,6.580519792595474,-73.79226085922735,-60.13822878621424,125.16207740976327,85.94444464010982,39.21763276965345,0.0,6.077395666545357,26.999999999999943,504.45021694319604,502.9999999999992,498.3728212766507
le450_25a.col,450,8260,4.0,2.2599703703703704,36.71111111111111,23.008039389378876,0.0035136944532824267,3.729247461661279,6.058969476000954,-7.875513899172908,-7.553538057752548,52.84052064958885,26.85203498209696,25.988485667491894,1.5485024973887558,1.5485024973887558,1.7554207228850538,129.28394293116492,107.477874574453,127.73544043377616
myciel6gb.col,95,755,3.0,2.146260387811634,15.894736842105264,8.843045062837772,0.0,2.451006476237116,3.9868203925064494,-11.87925329672724,-11.11680550324604,18.77726304508595,5.064938865306407,13.712324179779543,5.681296880354003,5.681296880354003,5.871213825103178,48.73245353531925,47.29498084479561,43.05115665496525
4-FullIns_4.col,690,6650,4.0,2.8683931947069943,19.27536231884058,13.493191045074179,1.170348433640877e-05,2.7100961664338956,4.390371546787426,-25.72197054176847,-21.923013412185824,27.23387492591307,22.344383235205147,4.889491690707924,2.4007274862198997,2.4007274862198997,2.7418848867401477,121.86186812715135,121.38587930649553,119.46114064093146
inithx.i.3.col,621,13969,3.0,1.9960325459216812,44.988727858293075,74.80466157311083,0.0038550417497141957,1.7783339146485306,6.707363704041496,-73.15213310549792,-55.3302811771759,100.22477163735164,77.02356814518268,23.201203492168958,0.0,5.282949472763246,18.067682120981154,544.4450562625238,542.9999999999973,539.1621067897606
2-FullIns_3.col,52,201,4.0,2.491863905325444,7.730769230769231,3.0199043834543997,0.0018099547511312218,1.9876560248301516,2.7804260879888965,-7.8918142899813954,-5.244035367144503,8.965644730551503,6.2603681259926445,2.7052766045588585,1.8166250212504789,1.8166250212504789,2.136046240104836,18.98628585295667,17.714320891383046,17.16966083170619
queen7_7.col,49,952,2.0,1.9591836734693877,38.857142857142854,3.232488142567074,0.06838905775075987,3.461874413795167,4.40778532015472,-4.0000000000000036,-4.0000000000000036,19.589387662689354,6.229164752224211,13.360222910465144,30.747991519527954,19.284508070325664,30.747991519527954,49.74474966876398,47.20369982836609,30.460241598438316
queen9_9.col,81,2112,2.0,1.9753086419753085,52.148148148148145,4.190262407031392,0.04050632911392405,4.144326125588803,5.106277908033804,-4.000000000000006,-4.000000000000004,26.285892056248127,9.039410364979814,17.246481691268315,40.42025750152763,25.880685327412635,40.42025750152763,65.89320085820077,63.26455740558712,40.012515530788136
myciel6g.col,95,755,3.0,2.146260387811634,15.894736842105264,8.843045062837772,0.0,2.451006476237116,3.9868203925064494,-11.87925329672724,-11.11680550324604,18.77726304508595,5.064938865306407,13.712324179779543,5.681296880354003,5.681296880354003,5.871213825103178,48.73245353531925,47.29498084479561,43.05115665496525
wap06a.col,947,43571,4.0,2.1582053703742936,92.01900739176347,48.8152526264389,0.005146796099866997,4.1916239427233215,9.592653824242994,-21.108362137547733,-19.2512790206512,120.24801839112776,76.22387102562222,44.02414736550554,8.795593310330291,8.795593310330291,8.87588057354945,231.70676669185823,225.04491168115328,222.91117338152793
4-FullIns_3.col,114,541,4.0,2.7333025546321945,9.491228070175438,4.95638099089763,0.0005239869585468095,2.1522644902528953,3.0807836779260334,-11.288501784547357,-8.575938143481611,12.356402948726549,9.870111890439308,2.4862910582872413,1.1936879667195617,1.1936879667195617,1.8539373142666662,27.358576686582026,26.180610827697205,26.164888719862464
